arm,etf,side,quarter,tag,oos_ic,oos_tail_ic,oos_mono,n_oos,n_active_features,n_selected_features,strat_n_trades,strat_total_ret,strat_sharpe,strat_win_rate,strat_max_dd,strat_mean_ret,status,quarter_label
A,159915ETF,short,2024-12-01,159915ETF_short_r202412_sortino_blended,0.17438247869820664,-0.30952380952380953,0.503030303030303,58,28,28,5,2.9523157559065325,9.984270765842485,0.8,0.45939955356877743,0.5904631511813065,ok,2024Q4
A,159915ETF,short,2025-03-01,159915ETF_short_r202503_sortino_blended,0.1516677904388289,0.43333333333333335,0.296969696969697,61,28,28,6,6.4157211500123035,10.570564480562636,1.0,0.0,1.0692868583353838,ok,2025Q1
A,159915ETF,short,2025-06-01,159915ETF_short_r202506_sortino_blended,0.14404761904761904,0.3333333333333333,0.3090909090909091,64,34,34,6,-1.4516846230064686,-5.185575426791698,0.3333333333333333,1.8975016366727027,-0.24194743716774478,ok,2025Q2
A,159915ETF,short,2025-09-01,159915ETF_short_r202509_sortino_blended,0.07521917007597896,0.3333333333333333,0.1393939393939394,59,37,37,5,7.5378696439830755,14.98048954443525,0.8,0.0,1.507573928796615,ok,2025Q3
A,159915ETF,short,2025-12-01,159915ETF_short_r202512_sortino_blended,-0.06112362464544799,-0.21428571428571427,-0.09090909090909091,57,40,40,5,-2.5861566560737033,-7.693212420507432,0.2,3.379347947311153,-0.5172313312147406,ok,2025Q4
A,300ETF,long,2024-03-01,300ETF_long_r202403_sortino_blended,0.17499603387949236,0.26666666666666666,0.5636363636363636,61,25,25,7,0.3672337541313674,1.1755183510844163,0.7142857142857143,1.6361801696969591,0.05246196487590963,ok,2024Q1
A,300ETF,long,2024-06-01,300ETF_long_r202406_sortino_blended,-0.24116576427592254,-0.5833333333333334,-0.44242424242424244,64,29,29,7,-3.9174749930925863,-34.91066644551657,0.0,3.441974384444312,-0.5596392847275123,ok,2024Q2
A,300ETF,long,2024-09-01,300ETF_long_r202409_sortino_blended,-0.09212833369220831,0.30952380952380953,-0.22424242424242424,58,29,29,6,-1.1712036639656138,-1.0439788366391873,0.3333333333333333,4.5435712900797,-0.19520061066093564,ok,2024Q3
A,300ETF,long,2024-12-01,300ETF_long_r202412_sortino_blended,-0.035159494293887844,0.0,-0.17575757575757575,58,32,32,6,-0.00465652035583039,-0.0240570498292531,0.5,1.0703754796071812,-0.0007760867259717317,ok,2024Q4
A,300ETF,long,2025-03-01,300ETF_long_r202503_sortino_blended,0.13948691310388003,0.11666666666666667,0.793939393939394,61,32,32,7,0.8689439867456409,3.389224012691723,0.5714285714285714,0.3296588203009182,0.12413485524937727,ok,2025Q1
A,300ETF,long,2025-06-01,300ETF_long_r202506_sortino_blended,0.2070970695970696,-0.13333333333333333,0.3212121212121212,64,36,36,7,1.3051983951549964,4.835766129147367,0.5714285714285714,0.9793168100485434,0.18645691359357092,ok,2025Q2
A,300ETF,long,2025-09-01,300ETF_long_r202509_sortino_blended,0.029690239625949737,0.3333333333333333,0.05454545454545454,59,40,40,6,0.25416705445717025,0.8824433614327926,0.6666666666666666,0.7972886925694674,0.04236117574286171,ok,2025Q3
A,300ETF,long,2025-12-01,300ETF_long_r202512_sortino_blended,-0.0742805289084781,0.14285714285714285,0.05454545454545454,57,40,40,6,1.0828310913113435,5.19308776398462,0.6666666666666666,0.8767526487855777,0.18047184855189058,ok,2025Q4
A,300ETF,single,2024-03-01,300ETF_r202403_sortino_blended,0.1544238195612323,0.3706293706293706,0.3212121212121212,61,25,25,13,2.6609619867078376,4.880241954238397,0.6923076923076923,0.9828621448324621,0.20468938359291058,ok,2024Q1
A,300ETF,single,2024-06-01,300ETF_r202406_sortino_blended,-0.19853707117911526,-0.5454545454545454,-0.2727272727272727,64,25,25,13,-2.968115546409185,-6.075439197052847,0.23076923076923078,4.109057757765542,-0.22831658049301423,ok,2024Q2
A,300ETF,single,2024-09-01,300ETF_r202409_sortino_blended,-0.023101295025992803,0.04242424242424243,0.24848484848484848,58,29,29,11,1.9307424065629755,1.3635325042257829,0.36363636363636365,4.36251614432852,0.1755220369602705,ok,2024Q3
A,300ETF,single,2024-12-01,300ETF_r202412_sortino_blended,-0.061490664123781104,0.2727272727272727,0.04242424242424243,58,32,32,11,0.3423481210650383,1.0627724790059165,0.5454545454545454,1.070375479607181,0.03112255646045803,ok,2024Q4
A,300ETF,single,2025-03-01,300ETF_r202503_sortino_blended,0.17640836374722788,0.028169712608159946,0.45454545454545453,61,36,36,13,1.3967200657629077,4.594630051717138,0.38461538461538464,0.4320439093444808,0.10744000505868521,ok,2025Q1
A,300ETF,single,2025-06-01,300ETF_r202506_sortino_blended,0.2367216117216117,0.08391608391608392,0.5878787878787879,64,36,36,13,1.876133811580115,3.6009334243933813,0.6153846153846154,1.1144376947745251,0.14431798550616268,ok,2025Q2
A,300ETF,single,2025-09-01,300ETF_r202509_sortino_blended,-0.0002922267679719462,0.17575757575757575,0.17575757575757575,59,40,40,11,1.6068473028766825,2.3285454114917012,0.6363636363636364,2.2825940134826563,0.14607702753424387,ok,2025Q3
A,300ETF,single,2025-12-01,300ETF_r202512_sortino_blended,0.004537205081669692,-0.10303030303030303,0.10303030303030303,57,40,40,11,1.5284496760427637,3.6793831474394767,0.5454545454545454,1.2812156313124814,0.13894997054934216,ok,2025Q4
A,300ETF,short,2024-03-01,300ETF_short_r202403_sortino_blended,0.18853456052595657,0.65,0.44242424242424244,61,25,25,6,1.8498213201606482,9.923979617384997,0.6666666666666666,0.48742349437052246,0.308303553360108,ok,2024Q1
A,300ETF,short,2024-06-01,300ETF_short_r202406_sortino_blended,-0.24079945971655148,-0.45,-0.47878787878787876,64,29,29,6,0.4776663470691467,2.941459644249928,0.5,0.5079726639608254,0.07961105784485778,ok,2024Q2
A,300ETF,short,2024-09-01,300ETF_short_r202409_sortino_blended,-0.1086160755483097,0.21428571428571427,-0.11515151515151516,58,29,29,5,-0.6010033554348575,-3.239361190008412,0.4,1.13282113860182,-0.1202006710869715,ok,2024Q3
A,300ETF,short,2024-12-01,300ETF_short_r202412_sortino_blended,-0.06592020671198745,0.5476190476190477,0.15151515151515152,58,32,32,5,0.7978494193484362,8.286655359520642,0.6,0.27981141806281323,0.15956988386968723,ok,2024Q4
A,300ETF,short,2025-03-01,300ETF_short_r202503_sortino_blended,0.1857709665607989,-0.2542738138578039,0.5393939393939394,61,36,36,6,-0.6220994542126923,-9.578128624605366,0.0,0.6205994542126924,-0.10368324236878206,ok,2025Q1
A,300ETF,short,2025-06-01,300ETF_short_r202506_sortino_blended,0.23296703296703297,-0.3333333333333333,0.5515151515151515,64,36,36,6,0.495717041308003,3.540979539624954,0.5,0.532047005675917,0.08261950688466717,ok,2025Q2
A,300ETF,short,2025-09-01,300ETF_short_r202509_sortino_blended,0.06931618936294565,-0.09523809523809523,0.24848484848484848,59,40,40,5,-0.1859435521483569,-0.44224780321995616,0.4,0.7188026536164349,-0.03718871042967138,ok,2025Q3
A,300ETF,short,2025-12-01,300ETF_short_r202512_sortino_blended,-0.05431682654913145,0.047619047619047616,0.11515151515151516,57,40,40,5,-0.9546597521916911,-5.641227296299467,0.4,0.5822092348678645,-0.19093195043833822,ok,2025Q4
A,500ETF,long,2024-03-01,500ETF_long_r202403_sortino_blended,0.18059227921734533,0.16666666666666666,0.5757575757575758,61,8,8,7,1.3412177521103517,2.967845930547114,0.7142857142857143,1.761737220999078,0.19160253601576452,ok,2024Q1
A,500ETF,long,2024-06-01,500ETF_long_r202406_sortino_blended,-0.15842490842490842,-0.5666666666666667,-0.18787878787878787,64,21,21,7,-2.156048583182937,-3.682915523054443,0.2857142857142857,3.4764325754442083,-0.3080069404547053,ok,2024Q2
A,500ETF,long,2024-09-01,500ETF_long_r202409_sortino_blended,0.05466178596696299,-0.16666666666666666,0.34545454545454546,58,25,25,6,1.7286162635133333,1.2717508714027934,0.5,6.976739131296648,0.28810271058555553,ok,2024Q3
A,500ETF,long,2024-12-01,500ETF_long_r202412_sortino_blended,0.1863791565412655,-0.35714285714285715,0.28484848484848485,58,29,29,6,0.9147124501567113,1.9102939984828158,0.6666666666666666,2.718400201928911,0.15245207502611854,ok,2024Q4
A,500ETF,long,2025-03-01,500ETF_long_r202503_sortino_blended,-0.007615018508725542,0.5833333333333334,-0.23636363636363636,61,29,29,7,0.5074860585882536,1.6926261624936205,0.5714285714285714,1.751500483083892,0.07249800836975051,ok,2025Q1
A,500ETF,long,2025-06-01,500ETF_long_r202506_sortino_blended,0.16547619047619047,-0.26666666666666666,0.4303030303030303,64,33,33,7,1.7751556546045077,7.177052729217421,0.5714285714285714,0.3425695083602605,0.2535936649435011,ok,2025Q2
A,500ETF,long,2025-09-01,500ETF_long_r202509_sortino_blended,0.08293395675043834,-0.047619047619047616,0.09090909090909091,59,33,33,6,1.2572277987318872,3.5800569837968137,0.6666666666666666,1.7199345975245985,0.20953796645531453,ok,2025Q3
A,500ETF,long,2025-12-01,500ETF_long_r202512_sortino_blended,-0.20637801400051853,-0.23809523809523808,-0.3939393939393939,57,35,35,6,0.0962711680657613,0.2536523409793491,0.5,1.9871523106157838,0.016045194677626884,ok,2025Q4
A,500ETF,single,2024-03-01,500ETF_r202403_sortino_blended,0.2348492860920148,0.2727272727272727,0.6484848484848484,61,18,18,13,4.05825447702277,7.505864194713149,0.7692307692307693,1.4098417451402985,0.31217342130944387,ok,2024Q1
A,500ETF,single,2024-06-01,500ETF_r202406_sortino_blended,-0.15943223443223442,-0.4195804195804196,-0.2606060606060606,64,20,20,13,-4.230155420945135,-6.841547542710785,0.3076923076923077,5.102543802593102,-0.3253965708419334,ok,2024Q2
A,500ETF,single,2024-09-01,500ETF_r202409_sortino_blended,0.06585868528715125,-0.01818181818181818,0.05454545454545454,58,25,25,11,3.5763022663440425,1.941275771441794,0.5454545454545454,7.287809117214959,0.3251183878494584,ok,2024Q3
A,500ETF,single,2024-12-01,500ETF_r202412_sortino_blended,0.16816881478975054,-0.34545454545454546,0.34545454545454546,58,29,29,11,0.7055911975824491,1.0154299307828318,0.5454545454545454,2.718400201928911,0.06414465432567719,ok,2024Q4
A,500ETF,single,2025-03-01,500ETF_r202503_sortino_blended,-0.01110523532522475,0.35664335664335667,-0.5636363636363636,61,29,29,13,-0.26096047593722327,-0.305845681252736,0.6153846153846154,3.3838530431039153,-0.02007388276440179,ok,2025Q1
A,500ETF,single,2025-06-01,500ETF_r202506_sortino_blended,0.18475274725274726,0.48951048951048953,0.3212121212121212,64,31,31,13,3.929123174953417,8.943445326230098,0.6153846153846154,0.3840721988144078,0.30224024422718593,ok,2025Q2
A,500ETF,single,2025-09-01,500ETF_r202509_sortino_blended,0.12969023962594975,0.41818181818181815,0.10303030303030303,59,31,31,11,3.398822597384317,3.9718687821822725,0.6363636363636364,1.8996684054197552,0.3089838724894834,ok,2025Q3
A,500ETF,single,2025-12-01,500ETF_r202512_sortino_blended,-0.19736842105263158,0.006060606060606061,-0.4303030303030303,57,34,34,11,0.11124141129297638,0.1359802899557128,0.45454545454545453,1.9871523106157838,0.010112855572088762,ok,2025Q4
A,500ETF,short,2024-03-01,500ETF_short_r202403_sortino_blended,0.18059227921734533,-0.08333333333333333,0.5757575757575758,61,8,8,6,2.4277080600526872,20.548009260667172,0.8333333333333334,0.12716198583857008,0.4046180100087812,ok,2024Q1
A,500ETF,short,2024-06-01,500ETF_short_r202406_sortino_blended,-0.1813186813186813,0.11666666666666667,-0.41818181818181815,64,21,21,6,0.43018503940795366,1.7423546659801996,0.6666666666666666,1.4653507499661593,0.07169750656799227,ok,2024Q2
A,500ETF,short,2024-09-01,500ETF_short_r202409_sortino_blended,0.06801193515641822,0.38095238095238093,0.38181818181818183,58,25,25,5,1.4484936582799095,3.5618379470054333,0.6,1.9555540616536207,0.2896987316559819,ok,2024Q3
A,500ETF,short,2024-12-01,500ETF_short_r202412_sortino_blended,0.1548801870251315,-0.6666666666666666,0.3575757575757576,58,26,26,5,-0.20912125257426223,-0.9562914205632902,0.4,0.9254064018294464,-0.041824250514852446,ok,2024Q4
A,500ETF,short,2025-03-01,500ETF_short_r202503_sortino_blended,0.018984664198836595,0.6666666666666666,-0.16363636363636364,61,31,31,6,1.5979235062408983,6.674873454617877,0.8333333333333334,0.6818340676419941,0.26632058437348305,ok,2025Q1
A,500ETF,short,2025-06-01,500ETF_short_r202506_sortino_blended,0.17760989010989012,-0.18333333333333332,0.3939393939393939,64,35,35,6,1.9183688703160175,11.183207128304046,0.6666666666666666,0.26841032211622196,0.3197281450526696,ok,2025Q2
A,500ETF,short,2025-09-01,500ETF_short_r202509_sortino_blended,0.10905902980713034,0.047619047619047616,0.21212121212121213,59,35,35,5,3.1064335973174164,6.631969950525955,0.6,0.7770316767478223,0.6212867194634832,ok,2025Q3
A,500ETF,short,2025-12-01,500ETF_short_r202512_sortino_blended,-0.23450868550687062,-0.2619047619047619,-0.3333333333333333,57,37,37,5,0.1034364978640182,0.2216850846511463,0.4,1.5113305920725684,0.02068729957280364,ok,2025Q4
A,50ETF,long,2024-03-01,50ETF_long_r202403_sortino_blended,0.0024854574299312533,0.16666666666666666,-0.11515151515151516,61,20,20,7,-1.9867231488986896,-14.819893326002703,0.14285714285714285,1.253364260783871,-0.2838175926998128,ok,2024Q1
A,50ETF,long,2024-06-01,50ETF_long_r202406_sortino_blended,0.03550864822403226,0.18333333333333332,0.12727272727272726,64,26,26,7,-0.4123954965818297,-1.7165343754211422,0.2857142857142857,1.1936989713827282,-0.05891364236883282,ok,2024Q2
A,50ETF,long,2024-09-01,50ETF_long_r202409_sortino_blended,-0.014857652615689124,-0.14285714285714285,0.04242424242424243,58,33,33,6,-0.43783602308723873,-1.0259247008478032,0.5,2.4486690615190128,-0.07297267051453979,ok,2024Q3
A,50ETF,long,2024-12-01,50ETF_long_r202412_sortino_blended,0.07656341320864991,-0.7619047619047619,0.40606060606060607,58,34,34,6,0.9028304679674024,7.25957468399407,0.6666666666666666,0.03837995616208206,0.15047174466123373,ok,2024Q4
A,50ETF,long,2025-03-01,50ETF_long_r202503_sortino_blended,0.24207325347134537,0.11666666666666667,0.6242424242424243,61,40,40,7,2.6226686024577957,10.20734769723649,0.5714285714285714,0.1836162404636834,0.3746669432082565,ok,2025Q1
A,50ETF,long,2025-06-01,50ETF_long_r202506_sortino_blended,0.023512443056598147,0.4666666666666667,0.11515151515151516,64,40,40,7,1.9469918224837257,8.222490455410327,0.7142857142857143,0.10893062805849746,0.2781416889262465,ok,2025Q2
A,50ETF,long,2025-09-01,50ETF_long_r202509_sortino_blended,0.19164231443600233,-0.07142857142857142,0.5151515151515151,59,40,40,6,-0.10498639580241431,-0.6100714278459581,0.5,0.034110468249217374,-0.01749773263373572,ok,2025Q3
A,50ETF,long,2025-12-01,50ETF_long_r202512_sortino_blended,-0.17536581811056154,0.14285714285714285,-0.3939393939393939,57,41,41,6,-3.0130326694872736,-6.503401559418863,0.3333333333333333,4.884356363350545,-0.5021721115812122,ok,2025Q4
A,50ETF,single,2024-03-01,50ETF_r202403_sortino_blended,0.04447382337387626,0.03496503496503497,0.11515151515151516,61,20,20,13,-1.112027081288886,-3.3399241553177674,0.3076923076923077,1.253364260783871,-0.08554054471452968,ok,2024Q1
A,50ETF,single,2024-06-01,50ETF_r202406_sortino_blended,-0.06602639682663382,0.04895104895104895,-0.21212121212121213,64,27,27,13,1.7084029483295922,5.203345584739899,0.5384615384615384,0.7427813349177911,0.13141561140996863,ok,2024Q2
A,50ETF,single,2024-09-01,50ETF_r202409_sortino_blended,0.010981743237683264,0.28484848484848485,0.3333333333333333,58,33,33,11,3.665714961407256,3.1711921670649743,0.45454545454545453,2.694300696564105,0.3332468146733869,ok,2024Q3
A,50ETF,single,2024-12-01,50ETF_r202412_sortino_blended,0.0863453197576056,0.3939393939393939,-0.06666666666666667,58,35,35,11,3.0090719529650367,13.123802187748515,0.8181818181818182,0.03837995616208206,0.2735519957240942,ok,2024Q4
A,50ETF,single,2025-03-01,50ETF_r202503_sortino_blended,0.2426285886606504,0.6573426573426573,0.5757575757575758,61,41,41,13,5.642049519193976,9.623133459768601,0.6923076923076923,0.34303677879947614,0.43400380916876735,ok,2025Q1
A,50ETF,single,2025-06-01,50ETF_r202506_sortino_blended,0.02394743470029373,-0.006993006993006993,0.01818181818181818,64,41,41,13,1.5531187082839564,4.059158252436891,0.5384615384615384,0.7469224151140113,0.11947066986799665,ok,2025Q2
A,50ETF,single,2025-09-01,50ETF_r202509_sortino_blended,0.23138515488018702,-0.10303030303030303,0.4303030303030303,59,41,41,11,-0.9893335152100129,-2.344241243366743,0.45454545454545453,1.2304574715127843,-0.08993941047363753,ok,2025Q3
A,50ETF,single,2025-12-01,50ETF_r202512_sortino_blended,-0.14075286417559948,0.11515151515151516,-0.3575757575757576,57,42,42,11,-2.9151212436246667,-4.817383535102526,0.36363636363636365,4.3711217655992884,-0.26501102214769695,ok,2025Q4
A,50ETF,short,2024-03-01,50ETF_short_r202403_sortino_blended,0.002538339502908514,0.48333333333333334,-0.1393939393939394,61,20,20,6,1.306591326368189,7.522956284331068,0.6666666666666666,0.39535635789284385,0.21776522106136484,ok,2024Q1
A,50ETF,short,2024-06-01,50ETF_short_r202406_sortino_blended,-0.06856763470727055,0.6,-0.3939393939393939,64,27,27,6,1.1371504000556565,11.067479886047536,0.6666666666666666,0.12337691941294254,0.18952506667594274,ok,2024Q2
A,50ETF,short,2024-09-01,50ETF_short_r202409_sortino_blended,-0.0067674608187403874,0.40476190476190477,0.3090909090909091,58,33,33,5,-1.3016660039361247,-2.165011665889278,0.4,2.17919519789725,-0.26033320078722494,ok,2024Q3
A,50ETF,short,2024-12-01,50ETF_short_r202412_sortino_blended,0.08917530530007076,0.7619047619047619,0.15151515151515152,58,35,35,5,1.5878934666737294,17.902953260386624,1.0,0.0,0.31757869333474587,ok,2024Q4
A,50ETF,short,2025-03-01,50ETF_short_r202503_sortino_blended,0.2404601369690784,-0.23333333333333334,0.6242424242424243,61,41,41,6,2.2411687297859215,6.226836796279833,0.5,0.34303677879947614,0.3735281216309869,ok,2025Q1
A,50ETF,short,2025-06-01,50ETF_short_r202506_sortino_blended,0.04503308227101125,0.2833333333333333,0.28484848484848485,64,41,41,6,-0.5456959142602821,-5.045625278142726,0.5,0.745422415114011,-0.09094931904338034,ok,2025Q2
A,50ETF,short,2025-09-01,50ETF_short_r202509_sortino_blended,0.2314436002337814,0.14285714285714285,0.47878787878787876,59,41,41,5,0.9768918207664432,3.866405276927677,0.6,0.982862144832467,0.19537836415328863,ok,2025Q3
A,50ETF,short,2025-12-01,50ETF_short_r202512_sortino_blended,-0.12195556709481484,0.047619047619047616,-0.40606060606060607,57,42,42,5,-2.469186470399742,-10.807266418024708,0.2,1.9241199841502283,-0.49383729407994836,ok,2025Q4
A,588000ETF,long,2024-03-01,588000ETF_long_r202403_sortino_blended,0.1189925301734063,0.6,0.1393939393939394,61,25,25,7,2.6599059440636457,9.679636572645425,0.7142857142857143,0.6445890330290402,0.3799865634376637,ok,2024Q1
A,588000ETF,long,2024-06-01,588000ETF_long_r202406_sortino_blended,-0.042874814691935714,-0.8666666666666667,-0.04242424242424243,64,30,30,7,-6.098233821642448,-16.505275018009048,0.14285714285714285,5.8452527982837115,-0.8711762602346355,ok,2024Q2
A,588000ETF,long,2024-09-01,588000ETF_long_r202409_sortino_blended,0.3566330340004206,0.047619047619047616,0.806060606060606,58,33,33,6,17.487490596058507,11.79752994574029,0.8333333333333334,1.140818382944305,2.9145817660097513,ok,2024Q3
A,588000ETF,long,2024-12-01,588000ETF_long_r202412_sortino_blended,0.2556916102119993,-0.7142857142857143,0.3575757575757576,58,34,34,6,-1.3899954123435783,-3.838984356487187,0.5,1.0825916104215507,-0.23166590205726303,ok,2024Q4
A,588000ETF,long,2025-03-01,588000ETF_long_r202503_sortino_blended,0.04246430460074035,0.18333333333333332,0.12727272727272726,61,37,37,7,-0.1659910920407239,-0.2956975742362916,0.5714285714285714,2.2195595336039697,-0.023713013148674845,ok,2025Q1
A,588000ETF,long,2025-06-01,588000ETF_long_r202506_sortino_blended,-0.04744730440911412,0.15,-0.3333333333333333,64,38,38,7,0.43538616727529345,1.3464658482085787,0.5714285714285714,1.375277276806949,0.06219802389647049,ok,2025Q2
A,588000ETF,long,2025-09-01,588000ETF_long_r202509_sortino_blended,0.045996493278784335,0.7142857142857143,0.16363636363636364,59,40,40,6,0.4172656058337485,0.6854146332276797,0.6666666666666666,3.6499276499076543,0.06954426763895809,ok,2025Q3
A,588000ETF,long,2025-12-01,588000ETF_long_r202512_sortino_blended,-0.16658024371273011,-0.023809523809523808,-0.5151515151515151,57,44,44,6,0.11872697541172683,0.30346652861941115,0.5,2.246828655975869,0.019787829235287806,ok,2025Q4
A,588000ETF,single,2024-03-01,588000ETF_r202403_sortino_blended,0.14318767797533224,0.45454545454545453,0.23636363636363636,61,11,11,13,5.434512873499415,9.309732010410249,0.7692307692307693,1.2918404835907955,0.4180394518076473,ok,2024Q1
A,588000ETF,single,2024-06-01,588000ETF_r202406_sortino_blended,-0.049860294649756436,-0.5814369687208274,-0.10303030303030303,64,22,22,13,-6.9863089866989725,-8.210007710750823,0.3076923076923077,7.225326743326827,-0.5374083835922286,ok,2024Q2
A,588000ETF,single,2024-09-01,588000ETF_r202409_sortino_blended,0.3631553082592275,0.3333333333333333,0.5515151515151515,58,28,28,11,8.17860763228454,7.090996483483172,0.5454545454545454,1.477178524584433,0.7435097847531401,ok,2024Q3
A,588000ETF,single,2024-12-01,588000ETF_r202412_sortino_blended,0.2233571279195181,-0.12727272727272726,0.5151515151515151,58,29,29,11,-0.2645227931181954,-0.28884129762646993,0.45454545454545453,2.0540132929429364,-0.024047526647108672,ok,2024Q4
A,588000ETF,single,2025-03-01,588000ETF_r202503_sortino_blended,0.053622421998942356,0.013986013986013986,0.2,61,33,33,13,-0.4783395634050747,-0.5674286660292587,0.38461538461538464,2.2195595336039697,-0.03679535103115959,ok,2025Q1
A,588000ETF,single,2025-06-01,588000ETF_r202506_sortino_blended,-0.02718144321120582,-0.17482517482517482,-0.23636363636363636,64,34,34,13,-0.24802017304169893,-0.39540868997785494,0.46153846153846156,1.375277276806949,-0.019078474849361458,ok,2025Q2
A,588000ETF,single,2025-09-01,588000ETF_r202509_sortino_blended,0.030976037405026302,0.44242424242424244,0.06666666666666667,59,37,37,11,11.18756629271023,8.05798423545791,0.7272727272727273,1.07317803966618,1.0170514811554754,ok,2025Q3
A,588000ETF,single,2025-12-01,588000ETF_r202512_sortino_blended,-0.18012704174228675,-0.7212121212121212,-0.4909090909090909,57,41,41,11,-4.907325729361638,-7.588313994804836,0.2727272727272727,5.026052704773365,-0.44612052085105797,ok,2025Q4
A,588000ETF,short,2024-03-01,588000ETF_short_r202403_sortino_blended,0.15178158293230049,0.3333333333333333,0.18787878787878787,61,6,6,6,2.5294412706322684,14.187601643925902,0.6666666666666666,0.2575791590176435,0.4215735451053781,ok,2024Q1
