trial,objective,screen_fdr,screen_fallback_k,stability_b,stability_pi,stability_q,ess_divisor,model_type,k_weight,alpha,gamma,n_screened,n_css,n_vif,k_selected,active_k,val_ic,val_tail_ic,lb_ic,lb_tail_ic,lb_mono,ess_pct,gini
47,0.23062812299796281,0.4311196228537509,83,50,0.8820262733948276,23,8.505401199626263,skglm_mcp,1.2363305045264648,0.0011713953942593244,7.50065101837245,83,3,3,3,3,0.14409641748487742,0.322331996254166,0.04951810845141744,0.06565395860070915,0.5393939393939394,0.29575983091842295,0.14109953937832098
81,0.2303900580093743,0.44603240987108883,55,54,0.8726842303395432,19,7.576471307129225,skglm_mcp,0.7294087009041377,0.0017967244425850161,8.588982894842253,55,4,4,4,4,0.14388984682338724,0.32537183993726354,0.07878360248691535,0.0763250373624944,0.696969696969697,0.6184955685637717,0.19250719388302584
61,0.2301217806714926,0.43158507042378247,62,52,0.912162663815521,21,7.015134872078443,skglm_mcp,1.22882839092772,0.004426823514231133,7.833538365098084,62,3,3,3,3,0.1434942681882259,0.3217891670250414,0.049689265369033855,0.06477935391976856,0.5393939393939394,0.2996752361918605,0.14188134852612033
51,0.22998924359664025,0.4606500489790336,72,50,0.9348225127995801,23,7.819506803657751,skglm_mcp,1.2363794517696012,0.01575359426055417,5.143949701640539,72,3,3,3,3,0.14348674132201775,0.32157203533339157,0.04981943957784308,0.06498673441112561,0.5393939393939394,0.2957344055175781,0.14154384233949258
62,0.22961907331894846,0.41562597882614416,61,57,0.9124634258916497,21,8.255282130147537,skglm_mcp,1.2214280722946382,0.004462564360964783,7.860572891306083,61,3,3,3,3,0.14377276223792723,0.32081207441261717,0.04974644567314474,0.06488755243699833,0.5393939393939394,0.3035700243572856,0.1423553108471367
144,0.22828448366502402,0.3508112250531391,58,79,0.9298056085789592,24,10.591192289789847,skglm_mcp,1.1941012580624877,0.00016204698021096817,7.75919488692854,58,3,3,3,3,0.143232500507876,0.31885788918776875,0.049752205593888515,0.06495517651026693,0.5393939393939394,0.3182283978129542,0.14400788377282292
131,0.2277091330193477,0.37956617227112976,61,35,0.9243677713162096,23,11.20063698681801,skglm_mcp,1.3882462830194382,0.000408154993953408,7.929570257158992,61,3,3,3,3,0.14587443054693452,0.3165780064254456,0.04923150875865165,0.07201963803106012,0.5393939393939394,0.22377908396166424,0.13097654190149677
53,0.22759409741413325,0.36864293755987193,69,55,0.926603783089322,21,6.704155377555108,skglm_mcp,1.4313531158855048,0.02045590579170417,7.751924693866661,69,3,3,3,3,0.14549097852955298,0.3165780064254456,0.04907016116060493,0.07284915999648829,0.5393939393939394,0.2059202327284702,0.12799129590353675
56,0.22759108666765,0.35172646928586976,61,61,0.8752843934492316,20,7.956460945389366,skglm_mcp,1.4033341375626858,0.005818732256285452,7.997672299883376,61,3,3,3,3,0.14548094270794212,0.3165780064254456,0.0492235146868315,0.07270489530684861,0.5393939393939394,0.21739945522574491,0.1299963908824353
54,0.22758330890590156,0.4837396565751786,65,54,0.9208181525149979,20,6.765536601261579,skglm_mcp,1.4292167089239989,0.02215688110668834,7.691586960527165,65,3,3,3,3,0.1454550168354474,0.3165780064254456,0.04921457808252602,0.07296637505682053,0.5393939393939394,0.20677868155545967,0.12834485996168454
123,0.2275528250977586,0.3810706886307449,62,35,0.9168992544631573,23,11.408552017976731,skglm_mcp,1.3778032225254764,0.00021321102375007926,8.059708719314997,62,3,3,3,3,0.14535340414163747,0.3165780064254456,0.049368490146521685,0.07312867283266518,0.5636363636363636,0.2282762749250545,0.13172830828559912
70,0.22629272833872388,0.41033654906601796,52,62,0.9052963439215226,17,8.519340693447928,skglm_mcp,1.149149344980235,0.000858441912331726,9.351784340012896,52,3,3,3,3,0.14267300345307063,0.3158180455046712,0.04967331213400413,0.06223218049331793,0.5393939393939394,0.3432665447856105,0.1467112037368612
78,0.22562239968470754,0.43967215193507625,42,57,0.8946193788434432,17,6.078677567041285,skglm_mcp,0.941907513027004,0.005462605171250722,8.584740220934954,42,3,3,3,3,0.1400043112230498,0.316035177196321,0.04968169020054053,0.0526656282615865,0.47878787878787876,0.47183823696402616,0.15740118886035903
127,0.22543470572932148,0.3548981116880954,62,39,0.9364319908523224,23,11.002651641801352,skglm_mcp,1.4793117282113306,0.00020581927566647008,7.869136986987714,62,3,3,3,3,0.14632687883789075,0.3125610701299238,0.04968217892108849,0.07826359412952762,0.5393939393939394,0.18737184391465297,0.1247271130346772
83,0.22480333914785985,0.41727295020318456,57,63,0.861820787684525,19,7.268664643183957,skglm_mcp,0.9119796933453178,0.00357934558312877,8.205674872044536,57,3,3,3,3,0.1407482164999547,0.31429812366312243,0.04959005509779873,0.051439378399649203,0.5636363636363636,0.4918680945108103,0.1590577058838356
80,0.22432923689831452,0.3849657550652463,56,59,0.8941012611591168,18,8.15571140610928,skglm_mcp,0.8546654550351538,0.007646349306651469,8.355124551728288,56,3,3,3,3,0.1402535341263861,0.31375529443399786,0.049778317234593604,0.05099305951607644,0.4909090909090909,0.530957882903343,0.16153313479632025
77,0.22421031241222586,0.3761299426595026,43,53,0.8524567082442459,14,5.282393254132075,skglm_mcp,0.8243976049547859,0.002145931222530009,8.40717055912937,43,3,3,3,3,0.1398571191727572,0.31375529443399786,0.050044251029902974,0.051516019016020285,0.4909090909090909,0.5519132037495458,0.16242024762611718
28,0.22377744742596034,0.4435766792463861,81,49,0.8639073532477816,30,9.99560479098061,skglm_huber_l1,0.9569329091314513,0.0012444368279109833,,81,6,6,6,6,0.12209873283234282,0.3319130459604292,0.08350216446882282,0.05099409405740836,0.6363636363636364,0.4618965326353561,0.2516794268082152
68,0.22338155045162666,0.3989669838556069,45,64,0.8982093737127166,22,8.959159731111578,skglm_mcp,1.0789438410844023,0.0027339011267087697,9.619736942379827,45,6,6,6,6,0.15671144524972674,0.3139468614611811,0.09884359118971897,0.17048028871014326,0.6363636363636364,0.3845570054165153,0.1672830918151793
84,0.22310438192846438,0.43655079069658226,44,56,0.847546861092054,16,9.054391621711236,skglm_mcp,1.0352375982275184,0.0009395006407312583,8.785563257617108,44,3,3,3,3,0.14029618636823227,0.3116925433633245,0.0503018416672865,0.055726744644878506,0.45454545454545453,0.4115083561387173,0.1534730819982819
27,0.2155440939146918,0.44416739408854644,80,46,0.8025551531148786,26,10.976908941050262,skglm_huber_l1,1.3124971896884337,0.0013296147226518251,,80,5,5,5,5,0.14254211961289567,0.30463576338470516,0.08251641512359496,0.045858138219213994,0.696969696969697,0.25791457420171693,0.2922143730329365
188,0.21456071330878917,0.4113553348354898,60,16,0.920651357857975,24,11.612099599807511,skglm_mcp,1.425747597171601,0.0008047607162160265,7.860475311061283,60,6,6,6,6,0.15607626137360614,0.2995630581611789,0.08788839647812004,0.10988461078992548,0.6121212121212121,0.2081786044808321,0.26647748715891306
37,0.2126087174706912,0.37918996982611836,74,47,0.8983237834449797,25,10.242522078181894,skglm_huber_l1,1.2654395080649326,0.04808840828411927,,74,5,5,5,5,0.11256428414279332,0.3147323870464221,0.08641364731605135,0.06201127518730717,0.6848484848484848,0.2808841084325036,0.21409381022442342
169,0.21118244554529214,0.3889423290269329,68,24,0.9488931063381219,26,10.092535157144363,skglm_mcp,1.4373504430773145,0.0005039142316321614,6.311900082348954,68,5,5,5,5,0.14211685167213556,0.29757898340608585,0.047752535654704185,0.07851605733639706,0.503030303030303,0.20352501092955125,0.4103684716964453
88,0.2072978667368981,0.49890741882184547,40,53,0.9134427571294759,20,9.707287932123792,skglm_mcp,1.160164829729823,0.0007204246160839287,9.928977221227129,40,5,5,5,5,0.15798432195737064,0.2831709502494782,0.03600770817205014,0.10667472144544254,0.4303030303030303,0.3370264452557231,0.2958576448815813
117,0.20692627567000577,0.36401536550022157,68,29,0.9336290686164287,26,12.025684128591422,skglm_mcp,1.34930245316154,0.00012641027097534888,9.105117119779276,68,5,5,5,5,0.13965473010360488,0.29171642773154055,0.047531983053133615,0.07780375043130114,0.45454545454545453,0.24088966901912245,0.4025055307032215
189,0.20680619502097983,0.37695617228402145,58,20,0.927875099370405,24,11.181517758410955,skglm_mcp,1.3983240065303175,0.00047147233623424137,8.142791220394662,58,7,7,7,7,0.16262254417852248,0.2866990529457052,0.09144132504454118,0.1462705407659536,0.7212121212121212,0.21950248895689498,0.3087963886173617
122,0.20620449259745194,0.3778690033676462,66,27,0.924180009585218,24,11.209352134757408,skglm_mcp,1.4754129417880975,0.00042928874188589836,7.496540946802749,66,4,4,4,4,0.1412215727526002,0.2863967012861198,0.04943300125885191,0.08014805163794597,0.6242424242424243,0.18882834855900255,0.30226001267878333
130,0.2061681127441126,0.3620983650435705,66,27,0.9171698601155409,24,11.76349635877107,skglm_mcp,1.4596110630799648,0.00018967762778173447,3.5384618317016017,66,4,4,4,4,0.14110030657480233,0.2863967012861198,0.0492673599017053,0.0777541594442375,0.6242424242424243,0.19482432520666787,0.30157852648940153
57,0.20609384766419223,0.3685346422704471,63,65,0.8764922263707603,20,7.947719994703743,skglm_mcp,1.449257643707266,0.006154900849215478,8.082303843474403,63,4,4,4,4,0.14085275630840113,0.2863967012861198,0.04952310038272871,0.07744759697875317,0.6242424242424243,0.19883394463117732,0.30383489392727925
191,0.20586819414096635,0.38951579066215103,65,21,0.932303740302208,26,10.535246278479246,skglm_mcp,1.3782387378481726,0.0008696251730035947,7.763615830207796,65,8,8,8,8,0.16192881800967188,0.28881591456344136,0.08990084296877236,0.1415639158758425,0.47878787878787876,0.22808734982512718,0.3833157799663276
31,0.20558415842932182,0.46332383078922623,98,45,0.7912466558125768,26,11.19093914298399,skglm_huber_l1,1.2504664330488557,0.0016342204419559987,,98,8,8,8,8,0.11696582823762242,0.3108240165967252,0.10381869655069294,0.14821944611603663,0.8545454545454545,0.28847274780273435,0.24369509090170194
147,0.2054014923865895,0.4068243137809908,65,40,0.9425959661067406,25,9.909619321751178,skglm_mcp,1.4454163788902845,0.0002979415385942382,7.975940226687285,65,4,4,4,4,0.14115048568285662,0.2850939111362209,0.04918200834886578,0.07580658613410178,0.6242424242424243,0.20033794669217841,0.30096924863324337
134,0.2035093398767654,0.3792294504292184,63,38,0.9352999687010498,23,11.98642283184412,skglm_mcp,1.4316242015429663,0.00013013238696052697,8.026374995521888,63,4,4,4,4,0.14064325853227447,0.2821939371951384,0.049096866247689684,0.0753016597203629,0.6,0.20581148724223292,0.30034447133113007
164,0.20297242011078045,0.40984425463091156,67,35,0.9480592539737824,26,11.067149706138137,skglm_mcp,1.4364975021726254,0.0005549339157036045,6.90719082342672,67,4,4,4,4,0.14087031899622016,0.281185540686524,0.049197717223621526,0.07592380119443402,0.6,0.20386432381563407,0.30054925353553874
174,0.20289262572851677,0.38476721404556136,65,33,0.9417141014053542,25,10.175606271437603,skglm_mcp,1.4105365361072533,0.00032359639987705876,7.696988183657225,65,4,4,4,4,0.1402158997953454,0.2813797596498553,0.04920686327959042,0.07590576810822906,0.6,0.21440305488054143,0.2993983261830182
140,0.20288334259352672,0.3630103850685667,67,34,0.9352399859332838,25,12.2504618857335,skglm_mcp,1.4092394987141357,0.00026543392325714514,8.723068482594233,67,4,4,4,4,0.14018495601204525,0.2813797596498553,0.04914186344671223,0.07590576810822906,0.6,0.2149403416833212,0.2993382814370653
153,0.20226868492802427,0.37493479933256313,63,33,0.9369915828374965,25,10.173772924038964,skglm_mcp,1.404502660114539,0.0003742304789082367,9.028574979959982,63,4,4,4,4,0.13987300922364107,0.28051130360155324,0.04894284945786232,0.07590576810822906,0.6,0.21691120946130088,0.2991535795654383
25,0.2014131572979687,0.7061014616682434,101,37,0.7983764113126597,27,12.074016081792982,skglm_huber_l1,1.3557850618851433,0.001267933668003379,,96,9,9,9,9,0.12840248328166343,0.30148735385578274,0.10677835328050574,0.16154366353682753,0.8303030303030303,0.23797699684320495,0.2873217699890689
125,0.20105703092168628,0.4069090023099444,64,37,0.9247380217856498,24,10.234904266293219,skglm_mcp,1.3989424642382156,0.0003252864975426613,8.259660957677285,64,4,4,4,4,0.1395251007411313,0.27866583449891147,0.048980515848665515,0.07469755133249673,0.6,0.21924207820448766,0.298905808326255
36,0.20045652249809456,0.46441229662110217,87,74,0.7777740799167453,30,12.548440255536075,skglm_mcp,1.1572199857387253,0.0020292937963374167,9.960564014804824,87,13,13,13,13,0.13597158357241976,0.3094417457106144,0.07145946181218941,0.06534724883348736,0.6242424242424243,0.3386880918990734,0.3525889674233138
179,0.20038988246642264,0.37947388356488687,66,36,0.9258785419237242,25,10.854261263611786,skglm_mcp,1.397661615986567,0.0005710771159558531,8.097495800126921,66,4,4,4,4,0.1394724126776743,0.27758026443853395,0.04891656327410438,0.07546395749620753,0.6,0.21978172479673874,0.29882398860237624
182,0.19868437699722286,0.39157238683242623,64,23,0.9365639801138337,25,10.310115382231634,skglm_mcp,1.3863536076484717,0.0010590403925117618,6.417587010031273,64,4,4,4,4,0.13921524474889604,0.27486633928759013,0.04898861464631737,0.07532870934967034,0.6,0.2245891659758812,0.2982349429524114
163,0.1986550222190111,0.3997023166957581,63,31,0.9454128673314908,25,11.287434410702353,skglm_mcp,1.3924793467887355,0.0006344067622147579,7.376499263875852,63,4,4,4,4,0.13911739548819016,0.27486633928759013,0.04912608475473535,0.07572543724617946,0.6,0.22197517572447312,0.29857334226732135
23,0.1981813232116218,0.5738210973899008,104,27,0.7960885354915191,24,14.499377439099716,skglm_huber_l1,1.3303849828743495,0.001839209731150725,,73,7,7,7,7,0.1289879062089635,0.2891415855815546,0.09055059693728026,0.1226111849965061,0.7818181818181819,0.24953675380972928,0.31042675183864255
148,0.19807768002329457,0.35855565386169463,56,31,0.9140315833000401,8,11.871352452635902,skglm_mcp,1.346780738708297,0.00012299760233679485,9.265515825012576,56,5,5,5,5,0.1559094158393256,0.26884142545249484,-0.005437016096013814,0.18334159871210554,0.2727272727272727,0.242029677989871,0.42870202916127975
138,0.19779182570994755,0.3688393085034811,64,35,0.9276292286770509,23,10.411762362941648,skglm_mcp,1.3478757842092925,0.0005046869755669449,8.647646268340106,64,4,4,4,4,0.13819409989999118,0.27388932623325035,0.04866043879836471,0.06967533682441529,0.6121212121212121,0.24153408671534338,0.29618457387169483
21,0.19773637178942532,0.6357824297614717,47,22,0.7505410640497555,22,14.488915846865869,skglm_huber_l1,1.3882776671390926,0.00022827247958741528,,79,8,8,8,8,0.12809220913019437,0.2921811817506117,0.09111419645490558,0.12035705430200844,0.7090909090909091,0.22376567042151163,0.3397627942738777
115,0.19757622600808775,0.37835005917203673,64,36,0.9250855543558425,25,12.365072305532028,skglm_mcp,1.333037253089219,0.00023426111701673496,8.783492317470172,64,4,4,4,4,0.13812677626335165,0.2735636552151371,0.04912353642616387,0.07177619136729316,0.6242424242424243,0.24831113593522894,0.2947931691636896
192,0.1959188656716979,0.3872219811430007,63,33,0.9381098025247381,25,11.072282362635205,skglm_mcp,1.3380251908979273,0.0006316080348694962,7.949649018105852,63,4,4,4,4,0.13824720612268196,0.27074117305815554,0.04868428137938287,0.06877368251416727,0.6242424242424243,0.24601804156636084,0.29563815112697833
26,0.19215959584621353,0.7014392810110331,101,37,0.8101218274499815,27,11.763503819429156,skglm_mcp,1.0939057537686552,0.014451562637742334,6.035938741042423,96,9,9,9,9,0.12491587159035761,0.2878080572818437,0.1027333529395137,0.14257247197166315,0.8424242424242424,0.3755436387172965,0.27238782558744545
180,0.19101180912026378,0.41580361352924955,58,34,0.6711061226077235,26,11.349627356942392,skglm_mcp,1.4451049785810557,0.00035131650192269764,5.882421557163055,58,26,26,26,26,0.18551090799902079,0.31226422786759594,0.08321175973750507,0.1267858350427158,0.503030303030303,0.20046028314634812,0.4573561767060408
167,0.18974696028419386,0.4213961280071812,71,26,0.9487742609555294,28,10.25434044658972,skglm_mcp,1.4138744114322699,0.0007486825512419219,6.92762512426118,71,6,6,6,6,0.140886209047104,0.26580182928343776,0.05130724456026431,0.07383647146620988,0.6484848484848484,0.2130251684854197,0.41590757951458013
17,0.1877008107753284,0.6470044719046649,84,25,0.6835178824057069,22,15.987020371495667,skglm_huber_l1,1.3756722249233932,0.0002610309513492168,,84,10,10,10,10,0.1355471519501272,0.2783944419838171,0.09395202213383495,0.16709870838311205,0.6242424242424243,0.2292021108228107,0.3333269208868044
24,0.1857279189929002,0.5698626169348786,107,30,0.7806009966204143,24,14.215409228139963,skglm_huber_l1,1.1828172512720707,0.003026825715286335,,70,12,12,12,12,0.17189731598389102,0.26359787366288817,0.08649788179335266,0.10831999639339089,0.6,0.32440661053324854,0.30661478945535636
30,0.1848036318871094,0.440848070225686,88,52,0.8222674725075216,27,9.022620271924032,skglm_huber_l1,0.7899904874093964,0.0040358190749853196,,88,8,8,8,8,0.11370544069179471,0.2778199994659517,0.08300077209523023,0.10257670260536532,0.5393939393939394,0.5759252858716388,0.2718872297603476
146,0.18435705057100435,0.385220334919413,53,38,0.7077841141829045,23,13.685292740171219,skglm_mcp,1.3054216940273309,0.00018695908412255256,8.520825756428755,53,15,15,15,15,0.18226850130024586,0.266127500301551,0.07554471178116667,0.12316119288596353,0.45454545454545453,0.2612823486328125,0.3450363686502438
33,0.18323032539793727,0.4122282595642106,113,44,0.8570418271059764,29,11.094884235831566,skglm_huber_l1,1.2031639769636073,0.0012131057082642265,,113,7,7,7,7,0.12589603683435147,0.2657691905793864,0.09825028444450003,0.14360294482872876,0.9030303030303031,0.3133191130882086,0.2214939425817024
46,0.18322061356864328,0.5107862373948711,74,47,0.7678684680205718,28,9.321779183517435,skglm_huber_l1,0.8905226542257988,0.000550504267947848,,50,30,29,29,29,0.1703129106470767,0.31687790062420046,0.08218684293121958,0.06825056916800036,0.6363636363636364,0.506399074820585,0.4677637623939128
11,0.182953140753561,0.6074850946495294,40,16,0.7392208406453654,20,15.275753366348736,skglm_huber_l1,1.4818140799767554,0.0001057158934127277,,79,8,8,8,8,0.15595750415121098,0.2536098158469962,0.09871202063648701,0.1525460406194351,0.5757575757575758,0.18644174975018168,0.28842039345951487
129,0.18247105006957548,0.3762458242540529,57,38,0.9389931735711782,26,10.4063479937502,skglm_mcp,1.3157247167578217,0.00030347764460007543,7.4714465874544125,57,7,7,7,7,0.14273154574580063,0.25608597724305887,0.08888674783176304,0.1762324459572166,0.5878787878787879,0.2563884646393532,0.27011287884868485
40,0.18006471964372917,0.4948881722787225,77,68,0.8457071450439568,24,8.728015213498255,skglm_huber_l1,0.9868382986346158,0.03690081008511707,,77,5,5,5,5,0.12850075070160308,0.25252415738874706,0.07039837968535516,0.045668790814061916,0.7333333333333333,0.4423582210097202,0.37332754554600767
98,0.17899170957720004,0.37411767709395705,40,39,0.9418344713461262,21,10.23098585619494,skglm_mcp,1.1919358375306077,0.00015441407004065553,9.056075058018488,40,6,6,6,6,0.1475897197239238,0.2445246561000382,0.09070862821732299,0.17385208394382706,0.6242424242424243,0.31940829254860104,0.2557440020864148
34,0.17695906764060268,0.40993641880352294,77,42,0.9475869396089744,26,9.303111053525928,skglm_huber_l1,0.619490627409105,0.000597896209192395,,77,4,4,4,4,0.1349713466852042,0.24077943939173574,0.05500584675858702,0.05685381253268853,0.6242424242424243,0.6954967410065407,0.16245453659239262
10,0.166624607829412,0.6038445941730779,40,15,0.7522842356404488,21,14.602560103652525,skglm_huber_l1,1.4181059678602246,0.00017641832426337086,,79,9,9,9,9,0.1303431602856632,0.24253609957285507,0.07834605796205218,0.05102461741693511,0.40606060606060607,0.211288026321766,0.2569325259847768
69,0.1666013116103435,0.3911954535212999,48,59,0.8851768796566188,24,9.421837676698583,skglm_mcp,1.0247524331741371,0.009884097537521619,9.177031827347648,48,14,14,14,14,0.1573420293742757,0.24566450466343462,0.07834508052095628,0.13030227892613214,0.44242424242424244,0.4181057242460029,0.3097553593062199
100,0.16447126550969093,0.35640541231490647,42,43,0.9414128857717748,24,9.595650779934015,skglm_mcp,1.1670312982515119,0.00019427311239941485,9.657739072121963,42,13,13,13,13,0.14096984089386116,0.24696718873588763,0.08837317235308212,0.18837770213917002,0.47878787878787876,0.33317072668740916,0.33070772352632805
136,0.16361185416116383,0.3549191881769045,54,25,0.9182808962233671,24,10.914203456752164,skglm_mcp,1.498922712319921,0.0002105074247003533,7.640853599669631,54,9,9,9,9,0.14744210951439743,0.228965368844741,0.08821472216971257,0.19135315465590694,0.6363636363636364,0.18018199122229286,0.34330655838666124
137,0.1594085017365558,0.397945938605598,57,41,0.9119142942279361,5,10.090982279390392,skglm_mcp,1.2458714638984087,0.00015920807726889258,8.187791524412077,57,5,5,5,5,0.1730213280043072,0.19583683889210607,-0.010290709309431219,0.18158989780417434,0.05454545454545454,0.2908285096634266,0.349739044427235
35,0.15915108187871524,0.520124365322153,96,58,0.8201764571707778,28,7.892920746313532,skglm_huber_l1,0.8307626985296859,0.006646652587883916,,50,27,26,26,24,0.16213747946733098,0.2708497300641933,0.07707081150938136,0.1369113901223993,0.4666666666666667,0.5474916679914608,0.4823517173053251
22,0.15875909470590757,0.643544950065701,60,23,0.6824430729510252,22,12.07315650308434,skglm_huber_l1,1.49620474272146,0.0002740171829384697,,84,12,12,12,12,0.15553725412125627,0.2268298641158845,0.0959002367810416,0.1166151973491423,0.5878787878787879,0.1811649056368096,0.3251479347322397
14,0.15758879433375356,0.5957231893297125,52,24,0.7300927338205673,19,13.293782249824885,skglm_huber_l1,1.2621560980043287,0.0008604829214469862,,73,6,6,6,6,0.13124972950451078,0.2170231258040006,0.09008222810928528,0.14081554448526926,0.6606060606060606,0.2825367240018623,0.30886948937730807
19,0.15727641401296577,0.6542696144544559,94,24,0.6830649900870831,15,15.979593923225984,skglm_huber_l1,1.2947439592617191,0.009167312059937318,,84,5,5,5,5,0.08395382936717045,0.23681710867135775,0.07904059967791921,0.06224119703642041,0.6363636363636364,0.2664223781851835,0.32120576199867235
18,0.15334716550638605,0.6941442613352716,82,34,0.6502190606619945,28,11.872526013058438,skglm_huber_l1,1.0480051097114191,0.0013862164623470482,,92,17,17,17,17,0.1778870288486385,0.22330176141965752,0.0662174103061996,0.1452967563059306,0.5515151515151515,0.4035423101380814,0.3436716138809406
29,0.15263917431782428,0.4402427434422213,79,47,0.8678280575846713,30,10.49053388196345,skglm_mcp,0.9323922557685218,0.000852557378607246,6.670893377211636,79,11,11,11,11,0.14269182061859098,0.21971938022041168,0.08695309007516337,0.09959200234429592,0.5757575757575758,0.47817464429278705,0.25582589025169455
15,0.15145030952389388,0.6683895870924106,58,23,0.8075759847817188,23,13.055060318862944,skglm_huber_l1,1.347062549091482,0.0003345326966725762,,86,7,7,7,7,0.12483725765440588,0.21333188704595354,0.09448961473658689,0.18534815048576517,0.7090909090909091,0.24190205418786337,0.32436132057983347
55,0.15053599370632842,0.4810113204648987,66,54,0.9274371691753924,18,6.716443222842865,skglm_mcp,1.443009493614937,0.018264143575056836,7.732831039208677,66,5,5,5,4,0.14518321333348666,0.19496838284380405,-0.013697859518119119,0.1943303593646549,0.05454545454545454,0.20128486101017443,0.4913047557134098
6,0.15021783610857006,0.4927013306774357,68,50,0.6922772674924288,25,4.89460772415725,skglm_huber_l1,0.2980735223012586,0.00010656401760606463,,68,14,14,14,14,0.14029116845742684,0.22688414261890338,0.054182596995554624,0.12468498523544395,0.3575757575757576,0.8932228265806686,0.2810997104667008
128,0.14550901538014066,0.3503013175010742,70,20,0.9371899384918262,24,12.298312527277455,skglm_mcp,1.3557721012577397,0.0005478058515852314,8.136439441633309,70,4,4,4,4,0.08333077210882965,0.2141829729124863,0.03508228090588432,0.05184512283926081,0.5272727272727272,0.23798274550327034,0.3204755718303507
43,0.1276232107851182,0.3820758711446924,97,42,0.8988082753930109,26,10.581810492227037,skglm_huber_l1,1.1144335025665246,0.003086371560814753,,97,4,4,4,4,0.09503337642555841,0.1785219964290845,0.05949027668941286,0.07692914575036056,0.7090909090909091,0.3633624054664789,0.07765651678998298
155,0.12367415341330479,0.39805771665079487,69,32,0.9428270320816168,23,10.348256657902713,skglm_mcp,1.4500481477843687,0.0004723527583434545,9.263822710299262,69,5,5,5,5,0.07020057216795625,0.18768996960486323,-0.033914343522100474,0.14071953477268917,-0.17575757575757575,0.198525557407113,0.4151692211081668
32,0.11669070138852311,0.4516524337428387,100,58,0.9181462506335056,26,11.046345695927227,skglm_huber_l1,0.9992311200724826,0.01905280131043961,,100,4,4,4,4,0.09810642863465008,0.1587646213302135,0.059947230401752,0.08223087309461888,0.7090909090909091,0.4343646027321039,0.08282465122864924
20,0.11496330595544589,0.5276560077369853,118,39,0.7306622045960869,30,14.063044800470987,skglm_huber_l1,0.7579487387315654,0.00038495659641857245,,64,26,26,26,26,0.15637064547419133,0.2000868538553142,0.07958447583057345,0.06880959358023578,0.6121212121212121,0.5984123052552689,0.4218354827045727
8,0.10732645160389745,0.47439292868626487,72,63,0.841267241406564,28,9.666579101943391,skglm_mcp,1.1411775729253462,0.06403036652671171,8.396770259681926,72,12,12,12,6,0.10901745752182236,0.1643686905789179,0.05584375813805808,0.04212979764633846,0.5757575757575758,0.34782381279523983,0.7839657252303087
12,0.10601360954052658,0.6147508863054453,40,17,0.75370812357448,18,15.32414641155347,skglm_huber_l1,1.4921731191055607,0.00010364388021867571,,79,4,4,4,4,0.10081400967341299,0.1396156777308378,0.0760189801643477,0.06236277979397246,0.696969696969697,0.18263092041015624,0.3114496433820091
13,0.1039345807038222,0.6079178144028041,44,15,0.767718948266721,19,15.378847494798778,skglm_huber_l1,1.2240935968799853,0.0006275588977481913,,79,4,4,4,4,0.09800941569241178,0.13755292666016444,0.07113952439633088,0.07350736764296935,0.6,0.3021634478901708,0.29025038133487424
16,0.09658824494101981,0.5650577619476821,54,15,0.7205612810655495,16,13.349550343358704,skglm_huber_l1,1.0607917178495265,0.007450390606484895,,70,4,4,4,4,0.1201149854272631,0.11425624885473483,0.04551293883508388,0.09110315150745935,0.5393939393939394,0.3956402800803961,0.32155644248933735
145,0.09032946316188192,0.36653799777641166,128,25,0.8993557608112699,22,11.018093898539131,skglm_mcp,1.2369410187439425,0.00013041399794847468,8.28120823420366,128,3,3,3,3,0.0803187711478707,0.12038971969586787,0.04456953363447538,-0.002718506129147127,0.5636363636363636,0.2954426610192587,0.05400714879084778
7,0.08113618958359162,0.6761845713819337,111,63,0.8813811040057837,6,8.30158874253127,skglm_mcp,0.9349471902413369,0.004513257622008946,3.4449084520021653,86,5,5,5,5,0.023066499654091032,0.14036039947894052,-0.08279285641068539,-0.1902351058314361,-0.6363636363636364,0.47647020206894986,0.15213881648559213
185,0.07159660643118175,0.544467813233971,67,32,0.9439371305797959,24,10.24940564450744,skglm_mcp,0.38661139764146474,0.00027174945704969085,6.091646339832352,67,3,3,3,3,0.08333579001963508,0.0876597823754854,0.029503989662900566,0.06146577432960712,0.5272727272727272,0.8459090121956758,0.23652465294175928
52,0.045496876655996873,0.4245584757027548,85,50,0.9355003219446897,23,5.7545454188003,skglm_mcp,1.127940979107463,0.012906778012313954,5.094222624561794,85,5,5,5,5,0.008480687420409345,0.0882544507164568,-0.0817679396043999,-0.18167842571512297,-0.6242424242424243,0.35546679829442224,0.1629437553206452
5,-0.04497521145657098,0.7257995766256756,130,54,0.926562270506935,7,6.351794349029742,skglm_mcp,0.583015934534223,0.002273762810253686,8.801162564063505,96,5,5,5,5,0.016069023035919842,-0.0663265306122449,0.022734127906778225,0.05299141832795006,0.44242424242424244,0.7206075978833576,0.14941042607735588
